Account Name: Account Name,#Targets,Pro_diversity,Rank
Microsoft Azure Customer Default,15.558823529411763,43.42857142857143,112
Accenture PLC,15.558823529411763,43.42857142857143,112
Co.Next d.o.o.,15.558823529411763,43.42857142857143,112
"YUM! Brands, Inc.",15.558823529411763,43.42857142857143,112
Motorola SecureOps (Support Only),15.558823529411763,43.42857142857143,112
Jacobs Engineering Group Inc.,15.558823529411763,36.357142857142854,113
Alterra Mountain Company,15.558823529411763,36.357142857142854,113
HBK SERVICES LLC,15.558823529411763,36.357142857142854,113
Bessemer Trust Company,15.558823529411763,36.357142857142854,113
Avanade,15.558823529411763,36.357142857142854,113
Thomson Reuters Corporation,15.558823529411763,29.285714285714285,114
"Risk Management Solutions, Inc.",15.558823529411763,29.285714285714285,114
"AMTRUST FINANCIAL SERVICES, INC.",15.558823529411763,29.285714285714285,114
MASIMO CORPORATION,15.558823529411763,29.285714285714285,114
Apple (UK) Limited,15.558823529411763,29.285714285714285,114
"Charles River Laboratories International, Inc.",15.558823529411763,29.285714285714285,114
Arrow ECS (EMEA ASC),15.558823529411763,29.285714285714285,114
Lam Research Corporation,15.558823529411763,29.285714285714285,114
Otsuka America Pharmaceutical Inc,15.558823529411763,22.214285714285715,115
Grant Thornton,15.558823529411763,22.214285714285715,115
Unitingcare Queensland,15.558823529411763,22.214285714285715,115
Glatfelter Paper,15.558823529411763,22.214285714285715,115
National Debt Relief Llc,15.558823529411763,22.214285714285715,115
Los Angeles Police Federal Credit Union,15.558823529411763,22.214285714285715,115
Orbimed Advisors Llc,15.558823529411763,22.214285714285715,115
"Saint Luke's Health System, Inc.",15.558823529411763,22.214285714285715,115
ST Microelectronics,15.558823529411763,22.214285714285715,115
"Redbox Automated Retail, Llc",15.558823529411763,22.214285714285715,115
Segall Bryant & Hamill,15.558823529411763,22.214285714285715,115
"Varo Money, Inc.",15.558823529411763,22.214285714285715,115
Boll Engineering AG DISTI,15.558823529411763,22.214285714285715,115
American Standard,15.558823529411763,22.214285714285715,115
"Public Utility District No. 1 of Chelan County, Washington",15.558823529411763,15.142857142857142,116
Ribbon Communications,15.558823529411763,15.142857142857142,116
Combe,15.558823529411763,15.142857142857142,116
Zymeworks Inc,15.558823529411763,15.142857142857142,116
Miramed Ajuba Solutions Private Ltd,15.558823529411763,15.142857142857142,116
Aramco Services Company,15.558823529411763,15.142857142857142,116
Cytiva Global Life Sciences Solutions USA LLC,15.558823529411763,15.142857142857142,116
Reece Plumbing Supplies,15.558823529411763,15.142857142857142,116
Department of Financial Protection and Innovation,15.558823529411763,15.142857142857142,116
"Cohu, Inc.",15.558823529411763,15.142857142857142,116
Samba Financial Group,15.558823529411763,15.142857142857142,116
Merchant e-Solutions,15.558823529411763,15.142857142857142,116
The Hearst Corporation,15.558823529411763,15.142857142857142,116
INVEX GRUPO FINANCIERO S.A DE C.V.,15.558823529411763,15.142857142857142,116
Servus Credit Union Ltd,15.558823529411763,15.142857142857142,116
Kaman Corporation,15.558823529411763,15.142857142857142,116
Allstream,15.558823529411763,15.142857142857142,116
Visier Solutions,15.558823529411763,15.142857142857142,116
"Moore Capital Management, LP",15.558823529411763,15.142857142857142,116
"Alden Research Laboratory, Inc.",15.558823529411763,15.142857142857142,116
MEMX Holding LLC,15.558823529411763,15.142857142857142,116
IOOF Holdings Limited,15.558823529411763,15.142857142857142,116
Taconic Capital Partners,15.558823529411763,15.142857142857142,116
"BMC Software, Inc.",15.558823529411763,15.142857142857142,116
Tokio Marine Brasil Seguradora S/A,15.558823529411763,15.142857142857142,116
Dick's Sporting Goods,15.558823529411763,15.142857142857142,116
"Qorvo, Inc.",15.558823529411763,15.142857142857142,116
Sears Holding Company,15.558823529411763,15.142857142857142,116
AB Sciex LLC,15.558823529411763,15.142857142857142,116
CSG International (NE),15.558823529411763,15.142857142857142,116
Millers Ale House Inc,15.558823529411763,15.142857142857142,116
"American International Relocation Solutions, LLC",15.558823529411763,15.142857142857142,116
AutoCanada Inc,15.558823529411763,15.142857142857142,116
"Ip Pathways, LLC",15.558823529411763,15.142857142857142,116
"Schwarz Partners, L.p.",15.558823529411763,15.142857142857142,116
Industrial Turnaround Corporation,15.558823529411763,15.142857142857142,116
Slate Path Capital Lp,15.558823529411763,15.142857142857142,116
Flex N Gate,15.558823529411763,15.142857142857142,116
PCL Constructors Inc.,15.558823529411763,15.142857142857142,116
"VeriSign, Inc.",15.558823529411763,15.142857142857142,116
Foley & Lardner LLP,15.558823529411763,15.142857142857142,116
"Faith Technologies, Inc.",15.558823529411763,15.142857142857142,116
Ascend Learning,15.558823529411763,15.142857142857142,116
"Davis, Polk and Wardwell LLP",15.558823529411763,15.142857142857142,116
Microchip Technology Incorporated,15.558823529411763,15.142857142857142,116
St. Marys Cement Inc. (canada),15.558823529411763,15.142857142857142,116
Orbis Investments (u.k.) Limited,15.558823529411763,15.142857142857142,116
Entertainment Partners,15.558823529411763,15.142857142857142,116
Ashley Stewart,15.558823529411763,8.071428571428571,117
Pride Industries,15.558823529411763,8.071428571428571,117
Enloe Medical Center,15.558823529411763,8.071428571428571,117
Centrify Corporation,15.558823529411763,8.071428571428571,117
TNS Networking Solutions Pvt. Ltd,15.558823529411763,8.071428571428571,117
"R. T. Moore Co., Inc.",15.558823529411763,8.071428571428571,117
"Osler, Hoskin & Harcourt LLP",15.558823529411763,8.071428571428571,117
Guyana Goldfields Inc,15.558823529411763,8.071428571428571,117
THE WASSERSTROM COMPANY,15.558823529411763,8.071428571428571,117
"Lja Engineering , Inc",15.558823529411763,8.071428571428571,117
"Klarquist Sparkman, Llp",15.558823529411763,8.071428571428571,117
Netmagic It Services Private Limited,15.558823529411763,8.071428571428571,117
Western Midstream,15.558823529411763,8.071428571428571,117
"SFG, LLC",15.558823529411763,8.071428571428571,117
"Elite Labor Services, Ltd.",15.558823529411763,8.071428571428571,117
"Kodiak Networks, Inc.",15.558823529411763,8.071428571428571,117
West Virginia University Health Sciences Center,15.558823529411763,8.071428571428571,117
"CLARINS U.S.A., INC.",15.558823529411763,8.071428571428571,117
Rr Donnelley Global Document Solutions Group Limited,15.558823529411763,8.071428571428571,117
Synoptek,15.558823529411763,8.071428571428571,117
"TAPESTRY, Inc.",15.558823529411763,8.071428571428571,117
"Schnuck Markets, Inc.",15.558823529411763,8.071428571428571,117
Lincoln Educational Services,15.558823529411763,8.071428571428571,117
Arab Monetary Fund (AMF),15.558823529411763,8.071428571428571,117
Synoption India Pvt. Ltd,15.558823529411763,8.071428571428571,117
Hemlock Semiconductor Corporation,15.558823529411763,8.071428571428571,117
Piper Jaffray,15.558823529411763,8.071428571428571,117
Insurance Company of West,15.558823529411763,8.071428571428571,117
"Nashua, City of (inc)",15.558823529411763,8.071428571428571,117
Ross Video Limited,15.558823529411763,8.071428571428571,117
Big 5 Sporting Goods Corporation,15.558823529411763,8.071428571428571,117
Indus Towers Limited,15.558823529411763,8.071428571428571,117
Stanford Federal Credit Union,15.558823529411763,8.071428571428571,117
"Soletanche, Inc.",15.558823529411763,8.071428571428571,117
"The Fresh Market, Inc.",15.558823529411763,8.071428571428571,117
MicroBilt Corporation,15.558823529411763,8.071428571428571,117
Gristede's,15.558823529411763,8.071428571428571,117
"Reagent Chemical & Research, Inc.",15.558823529411763,8.071428571428571,117
Banco Central De Costa Rica,15.558823529411763,8.071428571428571,117
Injazat Data Systems LLC,15.558823529411763,8.071428571428571,117
National Intergovernmental Purchasing Alliance Company,15.558823529411763,8.071428571428571,117
Ministry of Foreign Affairs and International Cooperation,15.558823529411763,8.071428571428571,117
"Megacorp Logistics, LLC",15.558823529411763,8.071428571428571,117
Banco Intermedium S/A.,15.558823529411763,8.071428571428571,117
Infogroup Inc.,15.558823529411763,8.071428571428571,117
Healius Limited,15.558823529411763,8.071428571428571,117
The San Francisco Aids Foundation,15.558823529411763,1.0,118
"Secure Medical, Inc",15.558823529411763,1.0,118
"Medrisk, Inc.",15.558823529411763,1.0,118
Rochester Community Unit School District 3a,15.558823529411763,1.0,118
"Checkalt Eras, Inc.",15.558823529411763,1.0,118
Kulite Semiconductor,15.558823529411763,1.0,118
CANARY WHARF GROUP PLC,15.558823529411763,1.0,118
"Transplace, Inc.",15.558823529411763,1.0,118
Central Illinois Radiological Associates,15.558823529411763,1.0,118
"Bioenergy Development Group, LLC",15.558823529411763,1.0,118
Bein Sports Llc,15.558823529411763,1.0,118
Finastra,15.558823529411763,1.0,118
Los Angeles County Department of Public Works,15.558823529411763,1.0,118
"Lone Star Bakery, Inc.",15.558823529411763,1.0,118
Score Media Inc,15.558823529411763,1.0,118
Superior Grocers,15.558823529411763,1.0,118
"Stoncor Group, Inc.",15.558823529411763,1.0,118
Digital Catapult Services Limited,15.558823529411763,1.0,118
Ion Computer Systems,15.558823529411763,1.0,118
Mitsubishi Ufj Trust and Banking Corporation,15.558823529411763,1.0,118
Mississippi Department of Banking and Consumer Finance,15.558823529411763,1.0,118
Brabners Chaffe Street,15.558823529411763,1.0,118
"B&j Hbk, Inc.",15.558823529411763,1.0,118
Zoom Information Inc.,15.558823529411763,1.0,118
RUBIN POSTAER AND ASSOCIATES,15.558823529411763,1.0,118
Chs Management Llc,15.558823529411763,1.0,118
Attune Insurance,15.558823529411763,1.0,118
"Public Health Foundation Enterprises, Inc.",15.558823529411763,1.0,118
"Ez Links Golf, Inc.",15.558823529411763,1.0,118
Rowan-Cabarrus Community College,15.558823529411763,1.0,118
Corporacion Turistica Peruana S.A.C.,15.558823529411763,1.0,118
Educational Systems Federal Credit Union,15.558823529411763,1.0,118
"Nexbank Capital, Inc.",15.558823529411763,1.0,118
Alif Semiconductors,15.558823529411763,1.0,118
"Garaventa Enterprises, Inc.",15.558823529411763,1.0,118
City Of San Luis,15.558823529411763,1.0,118
Menin Hospitality,15.558823529411763,1.0,118
"Aryaka Networks, Inc.",15.558823529411763,1.0,118
Denbury Resources Inc.,15.558823529411763,1.0,118
Asics Oceania Pty Ltd,15.558823529411763,1.0,118
Fresenius Kabi Oncology Limited,15.558823529411763,1.0,118
Sunwing Vacations Inc,15.558823529411763,1.0,118
WILLOUGHBY CITY COUNCIL,15.558823529411763,1.0,118
City of Norman,15.558823529411763,1.0,118
Sk Hynix Memory Solutions Inc,15.558823529411763,1.0,118
Banco Sabadell Miami,15.558823529411763,1.0,118
Egyptian Refining Company,15.558823529411763,1.0,118
Village Of Wheeling,15.558823529411763,1.0,118
C. H. Guernsey & Company,15.558823529411763,1.0,118
Kaizen-sec Cia. Ltda.,15.558823529411763,1.0,118
Traxxas,15.558823529411763,1.0,118
Green Hasson & Janks LLP,15.558823529411763,1.0,118
Personal Capital Corporation,15.558823529411763,1.0,118
Coforge,15.558823529411763,1.0,118
Snohomish County Public Transportation Benefit Area Corp,15.558823529411763,1.0,118
"Cytomx Therapeutics, Inc.",15.558823529411763,1.0,118
DS Canine Center (US Dept. of State),15.558823529411763,1.0,118
Virtually Testing,15.558823529411763,1.0,118
"Shin-Etsu Handotai America, Inc.",15.558823529411763,1.0,118
The MLS.com,15.558823529411763,1.0,118
"Maxeon Solar Technologies, Ltd.?",15.558823529411763,1.0,118
Tomahawk School District,15.558823529411763,1.0,118
Comstar Automotive Technologies Private Limited,15.558823529411763,1.0,118
GI Partners Fund II L.P.,15.558823529411763,1.0,118
County Of Walla Walla,15.558823529411763,1.0,118
Riyadh International Catering Corp. Ltd. (ricc),15.558823529411763,1.0,118
Entel Peru S.A.,15.558823529411763,1.0,118
"De Mattei Construction, Inc.",15.558823529411763,1.0,118
Informatica Corporation,12.647058823529411,50.5,119
"McKinsey & Company, Inc.",12.647058823529411,43.42857142857143,120
Arrow ECS Australia Pty Limited,12.647058823529411,43.42857142857143,120
Virtual Machine Technology Pty Ltd.,12.647058823529411,43.42857142857143,120
NTS Netzwerk Telekom Service AG,12.647058823529411,43.42857142857143,120
STAR INDIA PRIVATE LIMITED,12.647058823529411,43.42857142857143,120
Altran Technologies,12.647058823529411,36.357142857142854,121
Viking Global Investors,12.647058823529411,36.357142857142854,121
Secure-24,12.647058823529411,36.357142857142854,121
McJunkin Red Man Corporation,12.647058823529411,36.357142857142854,121
Ultimate Software,12.647058823529411,36.357142857142854,121
Toyota Motor Credit Corporation,12.647058823529411,36.357142857142854,121
RELX Group plc,12.647058823529411,36.357142857142854,121
National Hockey League,12.647058823529411,36.357142857142854,121
Meridian IT,12.647058823529411,36.357142857142854,121
Orient Overseas Container Line (OOCL),12.647058823529411,36.357142857142854,121
Concentrade GmbH,12.647058823529411,36.357142857142854,121
Crestan International Ltd.,12.647058823529411,29.285714285714285,122
"Boardware Information System Ltd.,",12.647058823529411,29.285714285714285,122
"TOPCON POSITIONING SYSTEMS, INC.",12.647058823529411,29.285714285714285,122
"Zayo Group, LLC",12.647058823529411,29.285714285714285,122
"VXI GLOBAL SOLUTIONS, LLC",12.647058823529411,29.285714285714285,122
Ceva Logistics BV,12.647058823529411,29.285714285714285,122
James Hardie Building Products Inc.,12.647058823529411,29.285714285714285,122
"Mks Instruments, Inc.",12.647058823529411,29.285714285714285,122
Arkema,12.647058823529411,29.285714285714285,122
Cushman & Wakefield,12.647058823529411,29.285714285714285,122
North Carolina's Electric Cooperatives (NCEMC),12.647058823529411,29.285714285714285,122
"Tp Nearshore, S. De R.l. De C.v.",12.647058823529411,29.285714285714285,122
Verizon Communications Inc.,12.647058823529411,29.285714285714285,122
Agropur Cooperative,12.647058823529411,29.285714285714285,122
Conrade Pty Ltd,12.647058823529411,29.285714285714285,122
Churchill Downs,12.647058823529411,29.285714285714285,122
International Vitamin Corp,12.647058823529411,29.285714285714285,122
GoldenTree Asset Mgmt,12.647058823529411,29.285714285714285,122
"Servicios Condumex, S.A. de C.V.",12.647058823529411,29.285714285714285,122
"Teradyne, Inc.",12.647058823529411,29.285714285714285,122
Allergan plc,12.647058823529411,29.285714285714285,122
"Hubspot, Inc.",12.647058823529411,29.285714285714285,122
Kyriba Payment,12.647058823529411,22.214285714285715,123
San Manuel Band of Mission Indians,12.647058823529411,22.214285714285715,123
Kohler Company,12.647058823529411,22.214285714285715,123
Eze Software Group Llc,12.647058823529411,22.214285714285715,123
Video Gaming Technologies Inc (VGT),12.647058823529411,22.214285714285715,123
LifeVantage,12.647058823529411,22.214285714285715,123
Vario Systems,12.647058823529411,22.214285714285715,123
Saint Elizabeth,12.647058823529411,22.214285714285715,123
MidAmerican Energy Company,12.647058823529411,22.214285714285715,123
Omnicell,12.647058823529411,22.214285714285715,123
Weston Foods (Canada) Inc,12.647058823529411,22.214285714285715,123
ADT Canada,12.647058823529411,22.214285714285715,123
"Ppg Industries, Inc.",12.647058823529411,22.214285714285715,123
